MFQ.object.56.هرکس.در.صورت.فراخوانده.شدن.باید.از.کشور.خود.دفاع.کند..Quantised;MFQ_22
MFQ.object.56.همه.باید.از.سالمندان.خود.درس.بگیریم..Quantised;MFQ_23
MFQ.object.56.اگر.متوجه.شوم.که.یکی.از.آشنایانم.یک.علاقه.یا.فتیش.جنسی.غیرعادی.اما.بی.ضرر.دارد..نسبت.به.او.احساس.بدی.پیدا.خواهم.کرد..Quantised;MFQ_24
MFQ.object.56.همه.باید.سعی.کنند.افرادی.را.که.در.شرایط.سختی.هستند.دلداری.دهند..Quantised;MFQ_25
MFQ.object.56.وقتی.مردم.برای.رسیدن.به.یک.هدف.مشترک.با.هم.کار.می.کنند..باید.پاداش.ها.را.به.طور.مساوی.تقسیم.کنند..حتی.اگر.برخی.بیشتر.از.دیگران.تلاش.کرده.باشند..Quantised;MFQ_26
MFQ.object.56.در.یک.جامعه.عادلانه..کسانی.که.سخت.کار.می.کنند.باید.از.استانداردهای.زندگی.بالاتری.برخوردار.باشند..Quantised;MFQ_27
MFQ.object.56.همه.باید.وقتی.یکی.از.افراد.جامعه.شان.در.یک.رقابت.بین.المللی.برنده.می.شود..احساس.افتخار.کنند..Quantised;MFQ_28
MFQ.object.56.من.معتقدم.که.یکی.از.مهم.ترین.ارزش.هایی.که.باید.به.کودکان.آموزش.داد..احترام.به.افراد.در.جایگاه.قدرت.است..Quantised;MFQ_29
MFQ.object.56.مردم.باید.سعی.کنند.از.داروهای.طبیعی.استفاده.کنند.تا.داروهای.مصنوعی.که.از.نظر.شیمیایی.مشابه.هستند..Quantised;MFQ_30
MFQ.object.56.برایم.دردآور.است.وقتی.می.بینم.کسی.نیازهای.یک.انسان.دیگر.را.نادیده.می.گیرد..Quantised;MFQ_31
MFQ.object.56.وقتی.می.بینم.برخی.افراد.در.کشورم.پول.خیلی.بیشتری.نسبت.به.دیگران.دارند..ناراحت.می.شوم..Quantised;MFQ_32
MFQ.object.56.من.احساس.خوبی.دارم.وقتی.می.بینم.متقلبان.دستگیر.و.مجازات.می.شوند..Quantised;MFQ_33
MFQ.object.56.من.معتقدم.که.قدرت.یک.تیم.ورزشی.از.وفاداری.اعضای.آن.به.یکدیگر.ناشی.می.شود..Quantised;MFQ_34
MFQ.object.56.من.فکر.می.کنم.داشتن.یک.رهبر.قوی.برای.جامعه.مفید.است..Quantised;MFQ_35
MFQ.object.56.من.به.افرادی.که.تا.زمان.ازدواج.باکرگی.خود.را.حفظ.می.کنند..احترام.می.گذارم..Quantised;MFQ_36
MFQ.object.56.بررسی.توجه..اگر.در.حال.خواندن.این.پرسش.هستید..لطفا..گزینه....من.را.در.حد.متوسط.توصیف.می.کند..را.انتخاب.کنید..Quantised;attention_3
relig_attendance.object.58.Quantised;relig_attendance
relig_private.object.59.Quantised;relig_private
relig_intrinsic.object.60.من.حضور.خداوند.را.در.زندگی.ام.حس.می.کنم..Quantised;relig_intrinsic_1
relig_intrinsic.object.60.باورهای.مذهبی.من.زیربنای.کل.رویکرد.من.به.زندگی.است..Quantised;relig_intrinsic_2
relig_intrinsic.object.60.من.سخت.تلاش.می.کنم.که.دینم.را.در.تمام.جنبه.های.دیگر.زندگی.لحاظ.کنم..Quantised;relig_intrinsic_3
swbls.object.62.از.بسیاری.جهات.زندگی.من..به.ایده.آل.من.نزدیک.است..Quantised;swbls_1
swbls.object.62.شرایط.زندگی.ام.عالی.است..Quantised;swbls_2
swbls.object.62.من.از.زندگی.ام.راضی.هستم..Quantised;swbls_3
swbls.object.62.تا.به.حال.به.چیزهای.مهمی.که.در.زندگی.می.خواهم..رسیده.ام..Quantised;swbls_4
swbls.object.62.اگر.می.توانستم.زندگی.ام.را.دوباره.از.نو.شروع.کنم..تقریبا..هیچ.چیز.را.تغییر.نمی.دادم..Quantised;swbls_5
Age.object.65.Quantised;Age
gender.object.66.Quantised;gender
country_res.object.67.Quantised;country_res
Migration.object.68.Quantised;Migration
parent1.object.89.Quantised;parent1
parent2.object.90.Quantised;parent2
location_childhood.object.71.Quantised;location_childhood
location_current.object.72.Quantised;location_current
ethnicity.object.73.Quantised;ethnicity
religion.object.74.Quantised;religion
education.object.75.Quantised;education
student.object.76.Quantised;student
income.object.77.Quantised;income
gender.object.66.Other;gender_4_TEXT
ethnicity.object.73.Other;ethnicity_7_TEXT
religion.object.74.Other;religion_7_TEXT
StartDate;StartDate
LabID;LabID
Country;Country
datasource;datasource
